ID,Age,Income,Score,Gender,Height_cm,Education,City,Marital_Status,Children,Join_Date,Credit_Score
8018,26,6145,69,male,172,Bachelor,Giza,Single,0,2023-08-13,649
8019,,5928,63,Female,170,High School,Luxor,Single,0,2024-03-29,545
8020,46,6690,55,Female,172,High School,Cairo,Single,2,2021-12-12,632
8021,18,5063,80,Male,190,PhD,Aswan,Married,0,07/07/2024,641
8022,28,7643,67,Male,170,High School,cairo,Divorced,1,2022-06-17,652
8023,18,3848,44,Male,172,Bachelor,Giza,Divorced,3,2024-02-10,790
8024,23,5177,56,Male,190,Master,Aswan,Married,0,2021-01-30,650
8025,18,7222,71,Male,169,High School,Cairo,Married,0,2020-02-13,628
8026,33,3734,71,Male,187,Bachelor,Aswan,Single,0,2023-11-12,623
8027,21,2853,71,Male,148,PhD,Giza,Divorced,0,2022-02-12,660
8028,35,6126,69,Male,158,High School,Luxor,Single,3,2022-01-03,620
8029,18,2607,52,Male,163,Bachelor,Luxor,Married,2,2024-01-23,581
8030,35,3402,61,Male,175,High School,Cairo,Divorced,1,2020-10-02,650
8031,30,7513,92,Male,187,Bachelor,Cairo,Married,0,2021-05-28,683
8032,53,5590,90,Female,164,Bachelor,Luxor,Divorced,0,2020-03-21,588
8033,51,8570,83,fmale,179,Bachelor,Alexandria,Married,0,2022-09-20,648
8034,44,3590,82,Female,192,Bachelor,Luxor,Single,1,2023-12-18,721
8035,31,5812,88,Male,185,Bachlors,Giza,Divorced,1,2022-06-15,557
8036,58,6799,,male,165,Bachelor,Aswan,Divorced,1,2023-02-18,628
8037,18,3658,,Female,178,High School,Alexandria,Divorced,0,2021-08-26,691
8038,18,8063,58,fmale,173,Master,Luxor,Married,1,2023-01-16,636
8039,33,7021,58,Female,163,Bachelor,Aswan,Single,0,2023-11-28,650
8040,62,2781,80,Female,174,Bachelor,Cairo,Single,0,2022-09-30,677
8041,32,5924,89,Female,165,Bachelor,Luxor,Divorced,3,2021-01-23,570
8042,32,6771,72,Female,171,Master,Alexandria,Single,2,2023-03-06,588
8043,18,4819,99,Male,156,Bachelor,cairo,Married,1,2021-01-17,677
8044,46,3040,78,Female,152,High School,Aswan,Divorced,3,18/01/2023,679
8045,46,6556,63,Female,167,Master,Aswan,Married,,2021-12-13,619
8046,44,10422,58,Male,173,Bachelor,Luxor,Married,0,2021-10-24,734
8047,27,5226,90,Male,158,High School,Giza,Single,3,2024-02-08,655
8048,26,9138,76,Female,175,High School,Giza,Divorced,0,2022-08-17,607
8049,19,4495,85,Male,170,Master,Cairo,Married,5,2021-07-17,686
8050,36,6431,35,Female,176,High School,cairo,Divorced,2,2024-11-11,650
8051,22,7543,78,Female,179,Bachelor,Aswan,Divorced,0,2024-08-29,604
8052,20,5983,67,Male,183,High School,Cairo,Married,0,11/05/2023,565
8053,29,,54,male,176,Bachelor,Aswan,Single,2,2024-10-28,
8054,,7452,74,Male,167,High School,Cairo,Single,2,2023-02-09,598
8055,28,9782,91,Female,171,High School,Luxor,Divorced,,2020-11-24,
8056,40,6601,100,fmale,193,high school,Cairo,Single,2,21/05/2020,680
8057,35,4967,78,Male,179,Master,Cairo,Divorced,1,23/12/2022,546
8058,31,5620,,Female,170,Bachelor,Giza,Divorced,,2020-11-13,638
8059,37,11039,,Female,168,High School,Giza,Married,2,2022-07-09,758
8060,,6269,89,male,164,High School,Aswan,Divorced,2,2021-08-28,
8061,36,4811,60,Male,158,Bachelor,Giza,Married,0,05/08/2024,628
8062,36,3709,84,Female,187,Bachelor,Luxor,Single,1,2021-06-23,660
8063,18,2348,79,Female,174,Bachelor,Luxor,Married,0,2023-01-14,690
8064,46,6727,77,Male,157,Bachelor,alex,Single,0,2022-01-21,
8065,24,7309,51,male,168,Bachelor,Aswan,Married,2,2022-07-18,572
8066,,5206,69,Male,182,Bachelor,Luxor,Single,1,2020-01-02,627
8067,48,5970,53,Male,165,Bachelor,Cairo,Divorced,0,2024-05-08,616
8068,46,3659,66,Male,161,High School,Aswan,Married,0,2023-07-30,667
8069,35,6265,88,Female,173,Bachelor,Luxor,Single,2,2022-11-02,651
8070,30,6962,93,Male,176,Bachelor,Alexandria,Married,0,2022-02-15,687
8071,46,4929,78,Female,165,Bachelor,Cairo,Divorced,0,2024-02-11,588
8072,43,9380,66,Female,164,Bachelor,Luxor,Single,0,2021-01-14,717
8073,27,4325,98,Female,174,High School,Alexandria,Divorced,5,2024-12-13,742
8074,25,6566,,Female,158,High School,Cairo,Married,1,2020-02-08,565
8075,18,7696,57,Male,NULL,High School,cairo,Divorced,1,2023-06-23,691
8076,36,5845,85,Female,168,Bachelor,Cairo,Single,1,2024-10-20,619
8077,34,5623,500,Female,177,Bachelor,Giza,Divorced,0,2022-01-15,649
8078,48,3142,66,Male,165,Bachelor,cairo,Divorced,0,2024-05-08,633
8079,39,8714,76,fmale,175,Bachelor,Aswan,Single,2,2023-06-24,712
8080,51,5660,81,Male,181,Bachelor,Aswan,Single,1,2021-05-04,638
8081,26,7074,78,Male,164,Bachelor,Cairo,Divorced,1,2021-10-18,593
8082,48,7345,81,Male,202,Master,Cairo,Married,0,2024-01-16,643
8083,28,4743,67,Female,184,Bachelor,Giza,Divorced,0,2020-05-09,538
8084,44,5604,82,Female,172,Bachelor,Alexandria,Divorced,0,2023-09-10,567
8085,18,8668,,Female,168,High School,Cairo,Single,,2023-01-08,688
8086,37,3765,67,Female,164,Bachelor,Aswan,Single,0,04/08/2024,652
8087,18,10255,71,Female,186,Bachelor,Alexandria,Single,1,2022-03-04,611
8088,31,4510,73,Male,172,PhD,Alexandria,Single,0,2021-01-23,661
8089,40,3640,53,male,155,Bachelor,Giza,Divorced,1,2022-12-09,577
8090,28,6264,65,Female,152,High School,alex,Single,0,2023-10-31,536
8091,22,10416,75,Female,NULL,Bachelor,Alexandria,Single,1,2022-10-15,653
8092,45,2178,54,Female,171,PhD,Giza,Married,0,2024-04-17,715
8093,33,5717,65,Female,160,Bachelor,Aswan,Married,0,2023-02-03,596
8094,29,6952,100,Male,NULL,High School,Giza,Married,0,2020-11-11,640
8095,35,6067,58,Female,150,Bachelor,Giza,Married,0,2023-06-09,684
8096,66,6763,69,fmale,162,High School,Giza,Divorced,0,2021-08-02,685
8097,48,4563,62,Female,166,Master,cairo,Married,1,2021-10-22,679
8098,48,4800,73,Female,176,Bachelor,Giza,Married,0,2022-04-19,595
8099,40,5703,62,Female,168,Master,Aswan,Married,1,2023-08-05,657
8100,,3740,71,Male,180,High School,Alexandria,Divorced,2,2021-10-21,609
8101,18,5910,64,Male,176,Master,Luxor,Divorced,0,2020-08-14,597
8102,26,5222,90,Male,175,High School,Cairo,Divorced,1,2020-07-16,656
8103,29,5059,76,Female,179,Bachelor,Luxor,Married,3,2022-12-07,617
8104,18,6641,59,Female,156,High School,Giza,Divorced,2,2023-09-11,662
8105,21,2358,87,Male,164,High School,Cairo,Divorced,2,2020-05-16,630
8106,18,5541,,male,194,PhD,Aswan,Married,1,2020-03-30,667
8107,34,10634,51,Female,150,High School,alex,Divorced,0,06/09/2024,
8108,44,3827,74,Female,167,High School,Alexandria,Divorced,1,2020-09-22,638
8109,48,8571,100,Male,174,Master,cairo,Divorced,0,2020-12-31,607
8110,39,6109,47,Male,151,Bachelor,Aswan,Married,,2024-11-23,700
8111,23,4794,55,Male,162,Bachelor,Luxor,Divorced,1,2020-03-05,688
8112,18,3358,86,Male,189,High School,Alexandria,Single,2,2021-02-17,677
8113,18,6279,65,Female,171,Bachelor,Cairo,Divorced,1,2020-08-07,640
8114,19,8906,84,Male,164,Bachelor,Aswan,Married,0,2022-09-21,
8115,24,5221,62,Male,172,Bachelor,Cairo,Single,1,2021-01-27,674
8116,33,5838,77,Female,164,Bachelor,cairo,Single,2,2020-07-21,645
8117,22,8020,100,Male,187,Bachelor,Giza,Married,,2020-03-06,629
8118,39,6681,57,Female,160,Bachelor,Aswan,Divorced,1,2023-03-15,653
8119,32,2855,90,Male,164,Master,Cairo,Married,1,2023-08-07,
8120,,6197,85,Male,NULL,Bachelor,Alexandria,Married,3,2024-09-08,693
8121,48,9024,52,Female,167,Bachelor,Luxor,Married,2,2022-03-06,660
8122,20,5926,,Male,168,Bachelor,alex,Single,0,2023-09-09,733
8123,40,517,76,Female,181,Bachelor,Aswan,Divorced,2,2022-09-30,714
8124,34,6776,76,fmale,159,Bachelor,Cairo,Married,,2022-12-12,615
8125,30,5603,80,Male,174,Master,Giza,Divorced,1,2023-07-01,579
8126,,2341,69,Female,170,Bachelor,Alexandria,Single,0,07/12/2023,676
8127,45,2641,76,Female,151,Bachelor,Giza,Divorced,0,2023-04-23,654
8128,23,7950,78,Female,162,Bachelor,Luxor,Married,,2021-06-08,701
8129,32,4535,86,Male,162,High School,Giza,Single,0,2020-04-10,613
8130,38,4185,52,Female,186,Bachelor,Luxor,Single,0,2022-01-20,596
8131,31,5928,94,Male,175,Master,Giza,Single,0,2021-03-28,671
8132,42,4711,57,Female,171,High School,Aswan,Single,0,2023-05-25,722
8133,38,6200,86,Female,127,Bachelor,Giza,Married,1,2024-01-10,605
8134,56,5594,76,Female,150,Bachlors,Alexandria,Married,2,2020-05-25,645
8135,18,3600,55,Female,177,Bachelor,Alexandria,Divorced,2,2020-01-27,699
8136,33,4977,82,Female,177,Bachelor,Alexandria,Single,1,2021-03-03,673
8137,24,6885,,Female,162,Bachelor,Luxor,Divorced,2,2023-09-04,629
8138,42,6083,91,Male,170,High School,Luxor,Single,0,2022-10-03,678
8139,18,5836,64,Male,169,Bachlors,Aswan,Divorced,0,2024-12-27,
8140,39,9874,52,Male,171,High School,Luxor,Divorced,1,2024-08-31,656
8141,,7462,98,Female,166,Bachelor,Aswan,Married,1,2020-06-12,641
8142,26,7704,77,Male,178,Bachelor,Giza,Single,1,2022-08-16,658
8143,,5668,88,Female,181,Bachlors,Cairo,Divorced,0,2024-06-28,608
8144,29,6440,62,Male,160,High School,Alexandria,Divorced,2,2023-08-01,638
8145,48,5137,46,Female,158,Bachelor,Alexandria,Single,1,2020-05-04,668
8146,,7555,100,Male,162,Bachelor,Aswan,Divorced,0,2022-01-09,706
8147,42,5779,74,Male,170,Bachelor,Luxor,Single,0,2023-02-16,
8148,54,6444,82,male,173,Bachelor,Giza,Divorced,5,2024-03-02,675
8149,38,6321,84,Male,177,Bachelor,Aswan,Married,2,2024-12-28,604
8150,28,5963,69,Female,179,Master,Alexandria,Married,1,2022-05-01,687
8151,40,11876,78,Female,173,Bachelor,Aswan,Divorced,1,2024-08-10,713
8152,28,4666,98,Female,172,Bachelor,Cairo,Married,0,25/01/2022,594
8153,28,4648,74,Male,186,Master,Cairo,Divorced,2,2024-06-14,622
8154,18,7388,89,Female,170,Bachelor,Cairo,Married,3,2023-12-21,610
8155,46,4809,45,Female,175,Bachelor,Giza,Married,3,2020-04-29,643
8156,30,5417,91,Male,173,Bachelor,Cairo,Single,2,2024-08-13,
8157,37,3827,52,Male,168,PhD,Giza,Single,2,2023-06-17,699
8158,22,6983,90,male,168,Bachelor,Aswan,Married,0,2021-06-28,664
8159,40,7008,80,Male,183,Bachelor,Giza,Divorced,0,19/12/2022,667
8160,25,5369,73,Female,169,High School,Alexandria,Divorced,2,2020-03-24,636
8161,,7429,73,Male,166,High School,Luxor,Single,2,2024-02-12,677
8162,45,2283,71,fmale,162,Bachelor,cairo,Single,5,2020-05-24,706
8163,44,4586,62,Male,174,High School,Luxor,Married,0,2024-09-04,629
8164,34,5660,71,Male,164,High School,Aswan,Divorced,0,2021-09-14,692
8165,18,3655,100,Male,173,PhD,Giza,Divorced,3,2020-06-08,598
8166,70,2502,94,Male,171,PhD,alex,Married,0,2021-03-18,772
8167,55,5384,61,Female,165,Bachelor,Luxor,Single,0,2022-11-29,612
8168,43,7388,79,Male,156,Bachelor,Aswan,Divorced,4,2020-07-17,712
8169,25,8564,76,Male,159,Master,Luxor,Married,1,26/07/2020,615
8170,33,4905,72,Female,161,Bachelor,Alexandria,Married,0,2024-01-25,659
8171,28,7466,59,Male,159,High School,Cairo,Divorced,3,2021-04-18,687
8172,50,7273,81,Female,174,High School,Cairo,Married,0,24/12/2022,694
8173,38,8437,87,Female,191,High School,Giza,Married,0,2022-02-28,667
8174,25,5299,62,Female,164,Bachelor,Aswan,Single,1,2021-01-23,694
8175,29,2402,100,Male,166,Bachelor,Aswan,Single,2,2021-01-30,578
8176,48,6140,97,Female,164,Bachelor,Giza,Single,0,2022-12-13,655
8177,54,3972,83,Male,178,Bachelor,Aswan,Single,1,2023-09-07,719
8178,53,4552,56,fmale,174,Bachelor,Aswan,Divorced,0,2021-05-24,693
8179,44,5397,81,Female,169,Bachlors,Cairo,Single,0,2023-03-13,645
8180,31,5322,79,Male,157,Bachelor,cairo,Divorced,1,2023-07-04,660
8181,18,6283,82,Female,160,Master,Alexandria,Divorced,0,2021-01-01,613
8182,38,7406,98,Male,171,Master,Giza,Divorced,0,2023-02-17,546
8183,34,5264,72,fmale,172,High School,Alexandria,Divorced,0,2024-03-14,693
8184,36,6791,100,Male,169,High School,Alexandria,Divorced,1,2023-02-17,674
8185,35,6029,81,Male,176,Bachelor,Cairo,Single,1,2022-04-30,663
8186,19,7870,70,Female,157,Bachelor,Alexandria,Divorced,4,08/03/2024,566
8187,41,5622,100,Female,173,Bachelor,Alexandria,Divorced,0,2020-08-04,638
8188,42,5842,,Male,172,Bachelor,Alexandria,Married,1,2024-04-18,567
8189,43,5251,68,Female,160,Bachelor,Luxor,Single,0,31/07/2023,541
8190,46,5675,76,Male,163,High School,Alexandria,Married,3,2023-03-26,618
8191,42,4433,84,Female,176,Master,Luxor,Single,2,2022-01-03,734
8192,30,4234,72,Male,158,High School,Cairo,Single,2,2023-10-13,666
8193,34,7551,77,Male,194,High School,Alexandria,Divorced,1,2022-07-28,635
8194,36,3833,62,Female,175,High School,Aswan,Married,1,2023-12-09,629
8195,36,5361,49,Male,169,PhD,Luxor,Married,1,2023-09-24,622
8196,46,8030,76,Male,167,High School,Alexandria,Divorced,0,2022-05-24,713
8197,42,5294,77,Female,177,Bachlors,Aswan,Married,0,2024-12-13,648
8198,59,7657,82,Female,NULL,High School,Giza,Single,0,2020-08-01,729
8199,61,4817,,Male,166,High School,Luxor,Single,0,2020-12-07,648
8200,35,3897,54,Female,NULL,Bachelor,Cairo,Single,0,2024-06-10,
8201,,2810,60,Male,165,Master,Giza,Single,1,2021-01-04,700
8202,49,8625,90,Male,171,Bachelor,Aswan,Divorced,1,2023-01-31,648
8203,28,3726,65,fmale,162,High School,Luxor,Divorced,1,02/04/2022,608
8204,25,7494,68,Female,172,Master,Luxor,Divorced,2,30/10/2022,664
8205,30,4000,,Female,175,High School,Alexandria,Married,3,2021-11-22,595
8206,29,8634,65,Male,186,Bachelor,Giza,Married,3,2023-09-08,660
8207,42,10413,64,Female,160,Bachelor,Alexandria,Married,3,2020-11-19,740
8208,,2626,61,Male,155,High School,Cairo,Married,2,2022-12-29,695
8209,22,3830,96,Female,167,Bachelor,Giza,Divorced,2,2023-05-13,627
8210,39,7546,85,Male,163,Bachelor,Luxor,Married,0,2022-06-26,630
8211,42,7026,93,Male,169,PhD,Aswan,Married,2,2021-12-22,
8212,42,7553,96,Female,175,Bachelor,Cairo,Married,0,2021-10-07,627
8213,25,4852,39,Male,192,Bachelor,Alexandria,Single,2,2023-01-31,672
8214,23,9975,80,Male,165,Bachelor,Alexandria,Divorced,0,2021-10-26,622
8215,28,6236,66,Male,147,Bachelor,Cairo,Divorced,2,2024-09-26,614
8216,37,3566,91,Female,167,Bachelor,Giza,Divorced,0,2022-01-31,620
8217,52,5493,63,Male,173,High School,Cairo,Single,0,2022-04-24,695
8218,18,3592,59,Female,160,Bachelor,Giza,Divorced,0,2024-04-14,
8219,,9181,53,Male,172,Bachelor,Cairo,Divorced,0,2023-07-20,674
8220,,4679,70,Male,171,Bachelor,Cairo,Divorced,0,2022-05-31,736
8221,18,6984,88,Female,172,High School,Luxor,Married,,18/08/2024,624
8222,46,5058,78,Male,177,Bachelor,Giza,Married,2,2024-01-26,577
8223,41,4769,56,Male,169,Master,Cairo,Divorced,3,2021-10-24,667
8224,40,2179,100,Male,175,High School,Alexandria,Single,0,2023-05-31,670
8225,46,7196,84,Female,152,Bachelor,Alexandria,Married,0,2021-05-07,670
8226,29,8598,86,Female,160,High School,Giza,Single,0,2023-02-27,634
8227,29,4168,94,Female,166,Bachelor,Cairo,Single,2,2023-01-22,693
8228,61,2909,50,Male,159,Bachelor,Giza,Single,1,2021-03-14,700
8229,32,7606,61,Female,170,Bachelor,Cairo,Divorced,1,2022-02-07,
8230,43,2707,87,Male,166,High School,Luxor,Married,2,2024-04-17,662
8231,35,8439,62,Male,165,Bachelor,Aswan,Divorced,1,2023-01-31,633
8232,18,4191,70,Male,178,Master,Alexandria,Divorced,1,2024-03-04,675
8233,18,3793,73,Female,170,High School,Giza,Married,1,04/06/2021,624
8234,28,6496,55,Female,159,High School,Alexandria,Single,0,2022-01-07,672
8235,47,3923,69,Female,163,Master,Cairo,Divorced,0,15/07/2022,688
8236,,,88,Male,177,High School,Alexandria,Single,0,2022-07-05,640
8237,45,6707,85,Female,171,Bachelor,Cairo,Single,2,2022-03-24,
8238,23,1141,91,Female,181,Bachlors,Giza,Single,3,2020-01-01,561
8239,54,9284,90,Male,178,High School,Aswan,Married,2,2024-01-27,732
8240,23,6087,81,Female,166,Bachelor,Luxor,Single,0,2020-03-11,557
8241,37,3414,79,Female,184,Bachelor,Luxor,Married,3,2021-08-05,
8242,34,3965,78,Female,185,High School,Alexandria,Married,0,2023-05-05,712
8243,32,7983,65,Female,152,Bachelor,Giza,Divorced,2,2020-02-03,590
8244,51,7202,59,Female,170,Bachelor,Giza,Single,1,2022-11-26,748
8245,26,8773,64,Female,164,Bachelor,Luxor,Divorced,2,2020-10-03,700
8246,18,4634,70,Male,167,Master,Cairo,Divorced,0,2024-12-28,571
8247,35,6593,65,Male,161,Bachelor,Luxor,Married,1,2021-09-10,651
8248,30,6853,81,male,160,High School,Alexandria,Divorced,1,2020-01-14,719
8249,75,7390,78,Female,179,High School,alex,Single,0,07/09/2021,632
8250,43,8254,79,Female,158,Bachelor,Cairo,Single,2,2021-03-30,682
8251,30,4565,80,Male,170,Master,Alexandria,Married,2,2021-03-15,670
8252,22,5771,92,Male,156,High School,Cairo,Single,0,2024-10-18,694
8253,18,4779,,Female,182,Master,Aswan,Married,1,2021-10-06,616
8254,22,5894,90,Female,170,High School,cairo,Married,1,2020-02-14,567
8255,36,7396,82,Female,177,High School,Cairo,Married,1,2024-04-29,677
8256,52,2691,91,Female,171,Master,Luxor,Single,0,2024-08-10,718
8257,48,8218,,Female,167,High School,Aswan,Divorced,0,2023-11-13,637
8258,37,3721,83,Female,170,Bachelor,Cairo,Married,0,2024-08-11,675
8259,31,5385,76,Male,185,Bachelor,Luxor,Married,0,2021-07-19,687
8260,38,8487,76,Male,161,High School,Aswan,Divorced,1,2023-02-07,608
8261,28,6656,67,fmale,144,Bachelor,Giza,Married,2,2022-11-13,590
8262,55,6679,67,Male,162,PhD,Giza,Divorced,2,2023-02-13,604
8263,32,3638,88,Male,157,Bachelor,Aswan,Married,1,2023-03-14,643
8264,33,3911,60,Female,179,Bachelor,Cairo,Divorced,1,2023-03-16,646
8265,18,7882,500,Male,168,Bachelor,Cairo,Married,4,12/11/2020,567
8266,32,4821,72,Female,178,High School,Alexandria,Married,,2020-07-12,672
8267,45,5010,100,Female,170,Bachelor,cairo,Married,2,2020-03-18,670
8268,22,7927,64,Male,170,Bachelor,Cairo,Married,3,31/07/2022,657
8269,25,3900,78,Male,171,Bachlors,Giza,Single,0,2021-12-29,602
8270,44,6538,,Male,184,Bachelor,Giza,Single,0,2020-11-15,725
8271,18,,63,fmale,NULL,High School,Cairo,Married,4,2020-10-10,624
8272,,5994,90,Female,181,Bachelor,Luxor,Divorced,0,2021-06-26,598
8273,28,4963,58,fmale,180,Master,Giza,Married,3,2022-01-21,701
8274,30,4840,64,Female,168,High School,Cairo,Divorced,1,2024-12-26,644
8275,21,3843,83,Male,169,High School,alex,Divorced,4,2023-04-07,480
8276,39,6965,86,Male,166,Bachelor,Cairo,Single,2,2021-05-26,653
8277,64,4663,54,Male,182,Bachelor,Aswan,Divorced,0,2021-04-22,612
8278,44,7937,,Female,160,High School,Giza,Married,0,2021-06-08,577
8279,24,5550,76,Female,162,Bachelor,alex,Single,0,19/07/2024,630
8280,48,3883,61,Male,167,Bachelor,Giza,Single,2,2021-09-07,601
8281,31,5524,63,Female,158,High School,Luxor,Single,0,2020-07-07,602
8282,51,5178,44,Female,164,Bachelor,Aswan,Married,3,2023-03-14,659
8283,44,8018,100,Male,181,High School,Cairo,Divorced,1,2022-03-29,701
8284,18,5261,,Male,176,Bachelor,Aswan,Divorced,1,2023-03-11,560
8285,22,5447,55,Female,165,Bachelor,Cairo,Married,2,2021-03-21,705
8286,46,8823,,Female,178,Bachelor,Aswan,Married,2,2024-02-12,642
8287,36,7016,66,Male,190,High School,Aswan,Single,2,2020-06-07,734
8288,,9325,88,Female,173,Bachelor,Alexandria,Married,4,2024-01-21,696
8289,,8518,67,Male,184,High School,alex,Divorced,1,2021-10-26,553
8290,18,4225,69,Male,178,High School,Giza,Married,3,2024-06-11,663
8291,33,7979,70,Male,167,High School,Giza,Divorced,1,2022-09-15,682
8292,61,9050,65,Female,171,High School,Giza,Married,2,20/12/2020,606
8293,44,9065,95,Male,175,Master,Aswan,Divorced,0,2022-09-26,697
8294,61,7976,88,Male,162,Bachelor,Luxor,Married,,2024-08-18,685
8295,45,7935,76,Male,143,Master,Giza,Married,0,2023-11-13,638
8296,47,5394,,Male,161,high school,Aswan,Single,,2023-12-10,648
8297,58,4325,50,Female,148,Bachelor,Giza,Single,0,2023-03-26,637
8298,39,5295,56,Male,162,High School,Alexandria,Married,4,2024-08-05,670
8299,32,2670,82,Male,152,High School,Aswan,Divorced,0,2020-07-14,708
8300,47,8685,86,Male,178,Bachelor,Cairo,Divorced,1,2023-05-04,632
8301,52,5433,79,Female,158,Bachelor,Aswan,Married,0,2023-08-08,669
8302,29,8582,46,fmale,175,High School,Alexandria,Single,1,2021-09-07,
8303,26,3537,59,Male,177,Bachelor,Cairo,Divorced,0,2020-03-17,749
8304,36,8165,81,Male,177,High School,Giza,Single,1,2024-02-05,608
8305,44,5010,100,Male,151,Bachelor,Aswan,Single,0,2024-07-13,580
8306,44,3431,93,Male,181,Bachelor,Alexandria,Single,0,2023-03-26,633
8307,18,9254,98,Female,174,Bachelor,Cairo,Married,2,2022-02-20,702
8308,57,8214,80,Male,178,Bachelor,Luxor,Divorced,1,2020-06-09,567
8309,27,6423,79,Female,188,Bachelor,Aswan,Married,,16/05/2024,670
8310,31,6067,59,Male,177,Bachelor,Aswan,Single,3,2020-04-24,608
8311,24,6879,89,Female,158,Bachelor,Giza,Divorced,0,2024-04-27,623
8312,67,6389,73,Female,176,Bachelor,alex,Divorced,1,2021-11-15,644
8313,37,4415,85,Female,154,Bachelor,Giza,Married,1,2021-12-13,
8314,24,5175,75,fmale,169,Bachelor,Luxor,Divorced,1,06/12/2024,581
8315,45,9921,79,Female,164,High School,alex,Divorced,2,2024-07-31,598
8316,44,11344,73,Female,170,Master,Cairo,Married,1,2022-06-08,
8317,32,9125,78,Male,154,Bachelor,Aswan,Single,2,2022-05-03,708
8318,45,6956,90,Female,156,Bachelor,alex,Single,3,2024-11-12,731
8319,25,5324,56,Female,165,Master,Cairo,Divorced,0,2020-09-03,713
8320,29,4403,52,Male,167,Master,Luxor,Single,3,2024-11-16,586
8321,18,4535,81,Female,165,Bachelor,Giza,Single,2,2024-04-26,634
8322,19,4893,96,Male,184,High School,Cairo,Married,1,2021-04-09,638
8323,56,10302,100,Female,174,Bachelor,Cairo,Single,2,2024-03-11,
8324,54,9612,56,Female,173,High School,Alexandria,Married,0,2023-08-29,713
8325,,7492,68,Female,166,Bachelor,Aswan,Married,2,2024-10-05,664
8326,54,4078,52,Male,156,Bachelor,Luxor,Single,1,2023-05-18,704
8327,33,7786,66,Female,169,Bachelor,Giza,Married,1,2020-01-24,807
8328,32,5522,91,Female,188,Bachelor,Alexandria,Divorced,1,22/07/2023,712
8329,35,1693,74,Male,172,Bachelor,Alexandria,Married,2,2024-05-11,632
8330,,6574,,Female,181,High School,Cairo,Married,0,2023-07-18,592
8331,32,4316,83,Female,182,Bachelor,Aswan,Married,0,2022-02-22,635
8332,48,4383,63,Female,175,Bachelor,Cairo,Single,3,2020-04-20,783
8333,36,5499,98,Male,172,Bachelor,Alexandria,Married,4,2021-09-16,565
